id,label
1364,0.001
1365,0.0089
1366,0.999
1367,0.5032
1368,0.0044
1369,0.999
1370,0.001
1371,0.1252
1372,0.999
1373,0.999
1374,0.0148
1375,0.001
1376,0.999
1377,0.9963
1378,0.999
1379,0.001
1380,0.0283
1381,0.999
1382,0.999
1383,0.001
1384,0.8784
1385,0.999
1386,0.999
1387,0.999
1388,0.0139
1389,0.999
1390,0.001
1391,0.001
1392,0.001
1393,0.999
1394,0.001
1395,0.9949
1396,0.1055
1397,0.0656
1398,0.001
1399,0.999
1400,0.999
1401,0.999
1402,0.999
1403,0.001
1404,0.1476
1405,0.997
1406,0.001
1407,0.001
1408,0.001
1409,0.999
1410,0.001
1411,0.999
1412,0.001
1413,0.984
1414,0.999
1415,0.001
1416,0.001
1417,0.0268
1418,0.001
1419,0.001
1420,0.999
1421,0.9436
1422,0.001
1423,0.1634
1424,0.999
1425,0.5312
1426,0.001
1427,0.999
1428,0.9884
1429,0.999
1430,0.999
1431,0.999
1432,0.999
1433,0.5661
1434,0.999
1435,0.9219
1436,0.999
1437,0.999
1438,0.001
1439,0.001
1440,0.001
1441,0.001
1442,0.9691
1443,0.9922
1444,0.9949
1445,0.999
1446,0.0083
1447,0.4336
1448,0.0031
1449,0.935
1450,0.0779
1451,0.001
1452,0.999
1453,0.001
1454,0.0205
1455,0.001
1456,0.014
1457,0.999
1458,0.9969
1459,0.001
1460,0.999
1461,0.001
1462,0.0879
1463,0.001
1464,0.001
1465,0.2491
1466,0.0443
1467,0.0735
1468,0.999
1469,0.999
1470,0.999
1471,0.999
1472,0.001
1473,0.001
1474,0.0081
1475,0.001
1476,0.9181
1477,0.9889
1478,0.001
1479,0.999
1480,0.001
1481,0.999
1482,0.9985
1483,0.6928
1484,0.001
1485,0.001
1486,0.999
1487,0.001
1488,0.001
1489,0.001
1490,0.6611
1491,0.001
1492,0.001
1493,0.999
1494,0.001
1495,0.9975
1496,0.6629
1497,0.999
1498,0.999
1499,0.001
1500,0.001
1501,0.8471
1502,0.001
1503,0.001
1504,0.069
1505,0.0688
1506,0.999
1507,0.3876
1508,0.999
1509,0.9066
1510,0.001
1511,0.0328
1512,0.5957
1513,0.0014
1514,0.001
1515,0.001
1516,0.999
1517,0.001
1518,0.001
1519,0.8602
1520,0.001
1521,0.6508
1522,0.001
1523,0.0031
1524,0.001
1525,0.999
1526,0.999
1527,0.001
1528,0.001
1529,0.999
1530,0.999
1531,0.999
1532,0.012
1533,0.001
1534,0.001
1535,0.001
1536,0.999
1537,0.9988
1538,0.999
1539,0.001
1540,0.001
1541,0.999
1542,0.999
1543,0.6691
1544,0.999
1545,0.3678
1546,0.999
1547,0.999
1548,0.001
1549,0.999
1550,0.001
1551,0.001
1552,0.001
1553,0.999
1554,0.999
1555,0.001
1556,0.0103
1557,0.999
1558,0.001
1559,0.0026
1560,0.0017
1561,0.001
1562,0.9989
1563,0.999
1564,0.999
1565,0.0099
1566,0.2952
1567,0.001
1568,0.999
1569,0.8828
1570,0.001
1571,0.999
1572,0.999
1573,0.999
1574,0.999
1575,0.999
1576,0.999
1577,0.9988
1578,0.001
1579,0.0121
1580,0.999
1581,0.999
1582,0.001
1583,0.9576
1584,0.001
1585,0.001
1586,0.001
1587,0.0023
1588,0.02
1589,0.001
1590,0.999
1591,0.9981
1592,0.1236
1593,0.0178
1594,0.4838
1595,0.001
1596,0.999
1597,0.066
1598,0.0486
1599,0.9796
1600,0.999
1601,0.001
1602,0.998
1603,0.2941
1604,0.001
1605,0.3838
1606,0.001
1607,0.001
1608,0.001
1609,0.995
1610,0.999
1611,0.001
1612,0.9784
1613,0.001
1614,0.1494
1615,0.0713
1616,0.0015
1617,0.999
1618,0.001
1619,0.999
1620,0.999
1621,0.0235
1622,0.001
1623,0.001
1624,0.001
1625,0.999
1626,0.001
1627,0.0083
1628,0.9981
1629,0.999
1630,0.999
1631,0.001
1632,0.999
1633,0.999
1634,0.9965
1635,0.9748
1636,0.001
1637,0.999
1638,0.999
1639,0.9731
1640,0.999
1641,0.001
1642,0.999
1643,0.999
1644,0.999
1645,0.999
1646,0.001
1647,0.9177
1648,0.001
1649,0.7228
1650,0.1151
1651,0.001
1652,0.999
1653,0.999
1654,0.999
1655,0.8145
1656,0.015
1657,0.001
1658,0.999
1659,0.999
1660,0.001
1661,0.0402
1662,0.999
1663,0.0524
1664,0.0551
1665,0.1417
1666,0.001
1667,0.999
1668,0.001
1669,0.999
1670,0.001
1671,0.7179
1672,0.999
1673,0.2323
1674,0.0299
1675,0.001
1676,0.999
1677,0.999
1678,0.9935
1679,0.001
1680,0.001
1681,0.001
1682,0.999
1683,0.001
1684,0.999
1685,0.5338
1686,0.999
1687,0.999
1688,0.9853
1689,0.001
1690,0.9926
1691,0.995
1692,0.999
1693,0.999
1694,0.001
1695,0.001
1696,0.999
1697,0.3664
1698,0.001
1699,0.9186
1700,0.001
1701,0.999
1702,0.999
1703,0.1706
1704,0.999
1705,0.999
1706,0.999
1707,0.001
1708,0.9973
1709,0.001
1710,0.001
1711,0.999
1712,0.001
1713,0.001
1714,0.9953
1715,0.5941
1716,0.0563
1717,0.999
1718,0.001
1719,0.999
1720,0.999
1721,0.001
1722,0.999
1723,0.1399
1724,0.001
1725,0.999
1726,0.9217
1727,0.999
1728,0.999
1729,0.4428
1730,0.999
1731,0.001
1732,0.999
1733,0.999
1734,0.1381
1735,0.001
1736,0.001
1737,0.999
1738,0.001
1739,0.999
1740,0.001
1741,0.001
1742,0.999
1743,0.9933
1744,0.4113
1745,0.001
1746,0.9943
1747,0.001
1748,0.0072
1749,0.0149
1750,0.0603
1751,0.999
1752,0.001
1753,0.9973
1754,0.001
1755,0.999
1756,0.001
1757,0.2973
1758,0.999
1759,0.999
1760,0.001
1761,0.999
1762,0.999
1763,0.001
1764,0.999
1765,0.001
1766,0.999
1767,0.999
1768,0.9156
1769,0.999
1770,0.001
1771,0.001
1772,0.001
1773,0.9711
1774,0.0435
1775,0.001
1776,0.9877
1777,0.001
1778,0.8555
1779,0.001
1780,0.001
1781,0.999
1782,0.9024
1783,0.001
1784,0.0197
1785,0.001
1786,0.4076
1787,0.1692
1788,0.3652
1789,0.999
1790,0.001
1791,0.999
1792,0.001
1793,0.003
1794,0.999
1795,0.001
1796,0.001
1797,0.999
1798,0.054
1799,0.0815
1800,0.999
1801,0.999
1802,0.001
1803,0.999
1804,0.001
1805,0.001
1806,0.0047
1807,0.999
1808,0.1383
1809,0.9484
1810,0.4763
1811,0.999
1812,0.001
1813,0.999
1814,0.999
1815,0.001
1816,0.999
1817,0.999
1818,0.001
1819,0.2383
1820,0.1167
1821,0.999
1822,0.001
1823,0.019
1824,0.001
1825,0.999
1826,0.0015
1827,0.001
1828,0.2136
1829,0.6976
1830,0.001
1831,0.999
1832,0.996
1833,0.0286
1834,0.077
1835,0.001
1836,0.001
1837,0.9619
1838,0.999
1839,0.001
1840,0.9884
1841,0.999
1842,0.999
1843,0.001
1844,0.001
1845,0.999
1846,0.999
1847,0.001
1848,0.999
1849,0.999
1850,0.8628
1851,0.999
1852,0.001
1853,0.999
1854,0.1526
1855,0.9934
1856,0.999
1857,0.001
1858,0.001
1859,0.9895
1860,0.999
1861,0.001
1862,0.001
1863,0.999
1864,0.001
1865,0.999
1866,0.999
1867,0.0036
1868,0.001
1869,0.001
1870,0.1377
1871,0.999
1872,0.999
1873,0.999
1874,0.999
1875,0.001
1876,0.999
1877,0.5308
1878,0.999
1879,0.0444
1880,0.001
1881,0.999
1882,0.9988
1883,0.5988
1884,0.999
1885,0.0218
1886,0.9957
1887,0.001
1888,0.999
1889,0.088
1890,0.001
1891,0.999
1892,0.8471
1893,0.001
1894,0.001
1895,0.8667
1896,0.001
1897,0.001
1898,0.001
1899,0.001
1900,0.001
1901,0.001
1902,0.999
1903,0.999
1904,0.999
1905,0.999
1906,0.999
1907,0.3783
1908,0.999
1909,0.999
1910,0.999
1911,0.7744
1912,0.9989
1913,0.001
1914,0.8407
1915,0.999
1916,0.999
1917,0.999
1918,0.001
1919,0.9979
1920,0.001
1921,0.001
1922,0.9984
1923,0.001
1924,0.001
1925,0.999
1926,0.001
1927,0.001
1928,0.999
1929,0.001
1930,0.999
1931,0.0088
1932,0.999
1933,0.423
1934,0.001
1935,0.0642
1936,0.001
1937,0.999
1938,0.999
1939,0.999
1940,0.983
1941,0.999
1942,0.001
1943,0.4679
1944,0.001
1945,0.0226
1946,0.001
1947,0.999
1948,0.999
1949,0.999
1950,0.999
1951,0.001
1952,0.001
1953,0.001
1954,0.999
1955,0.0665
1956,0.999
1957,0.001
1958,0.001
1959,0.001
1960,0.001
1961,0.001
1962,0.0325
1963,0.4861
1964,0.1781
1965,0.001
1966,0.999
1967,0.001
1968,0.999
1969,0.001
1970,0.9898
1971,0.001
1972,0.9903
1973,0.001
1974,0.0246
1975,0.001
1976,0.001
1977,0.9943
1978,0.001
1979,0.999
1980,0.999
1981,0.999
1982,0.001
1983,0.999
1984,0.9952
1985,0.001
1986,0.999
1987,0.999
1988,0.001
1989,0.999
1990,0.999
1991,0.999
1992,0.001
1993,0.0023
1994,0.9973
1995,0.001
1996,0.999
1997,0.999
1998,0.999
1999,0.001
2000,0.999
2001,0.999
2002,0.999
2003,0.001
2004,0.999
2005,0.999
2006,0.0078
2007,0.9893
2008,0.999
2009,0.999
2010,0.999
2011,0.999
2012,0.001
2013,0.012
2014,0.3967
2015,0.1787
2016,0.1132
2017,0.001
2018,0.001
2019,0.001
2020,0.001
2021,0.001
2022,0.2067
2023,0.0865
2024,0.0566
2025,0.001
2026,0.0259
2027,0.001
2028,0.001
2029,0.001
2030,0.6217
2031,0.008
2032,0.001
2033,0.999
2034,0.0024
2035,0.999
2036,0.001
2037,0.0878
2038,0.999
2039,0.1184
2040,0.999
2041,0.999
2042,0.999
2043,0.0253
2044,0.001
2045,0.999
2046,0.999
2047,0.001
2048,0.0032
2049,0.001
2050,0.999
2051,0.0126
2052,0.999
2053,0.001
2054,0.5997
2055,0.999
2056,0.999
2057,0.999
2058,0.001
2059,0.999
2060,0.9969
2061,0.999
2062,0.999
2063,0.5983
