id,label
1421,0.544251
3211,0.781523
2437,0.951775
8335,0.908214
5396,0.867239
11320,0.774508
8420,0.836283
7934,0.920065
7033,0.833364
11772,0.815240
10780,0.748590
10383,0.758854
3953,0.288381
8926,0.121450
3677,0.958183
12414,0.090576
4580,0.224883
11036,0.828388
12131,0.927452
5254,0.697155
10401,0.604522
3059,0.536465
11477,0.635959
4886,0.096793
2539,0.328040
5111,0.730972
8272,0.703044
4919,0.733769
471,0.719726
10182,0.661353
7588,0.666647
3641,0.897126
577,0.644681
12480,0.768329
11841,0.991257
12344,0.382076
8825,0.387488
1659,0.591327
5325,0.770952
6761,0.636007
8250,0.834376
4252,0.645519
11975,0.823303
59,0.891144
7353,0.799547
8290,0.499402
8801,0.727970
9762,0.094025
2481,0.805141
11716,0.232166
5245,0.766179
798,0.309885
7072,0.222414
10367,0.677890
11635,0.967995
10866,0.643787
814,0.925413
11639,0.689721
141,0.360083
808,0.640567
4382,0.562438
5092,0.416994
10937,0.383224
4801,0.725055
4756,0.547082
180,0.707384
5553,0.616580
7141,0.982141
4843,0.139957
3608,0.795980
7341,0.908846
3086,0.821904
1077,0.927767
1612,0.744905
5791,0.494601
8728,0.944159
6286,0.452278
5992,0.799778
4915,0.818966
7251,0.755843
8659,0.915439
3272,0.813652
4265,0.118340
7773,0.215414
1059,0.431132
11754,0.409086
4556,0.521863
784,0.799361
8059,0.533066
9772,0.786938
11263,0.763450
8898,0.901521
1308,0.795780
1300,0.766152
10790,0.904387
8385,0.912040
5778,0.880502
6631,0.870290
446,0.859024
5291,0.739236
8146,0.789486
9953,0.696499
8765,0.109047
1079,0.783043
4854,0.839448
2466,0.884904
2868,0.559702
6491,0.681581
7393,0.996327
12287,0.853981
3429,0.088651
4518,0.917200
7665,0.816991
11926,0.557926
8526,0.169969
2124,0.785025
5933,0.831766
11275,0.504785
3650,0.701546
8392,0.661718
9133,0.942873
251,0.954363
10267,0.112650
4621,0.280889
8369,0.790155
1016,0.930977
9239,0.411529
5915,0.758250
11515,0.884247
11779,0.491793
10454,0.105876
2268,0.102225
516,0.564303
11223,0.959715
6176,0.817522
7832,0.407882
4908,0.776314
7561,0.822655
7537,0.818612
4342,0.781764
1330,0.791383
10206,0.567736
2946,0.870587
1124,0.164881
8474,0.450375
6274,0.123981
10397,0.726914
2518,0.827886
1387,0.774054
2694,0.585244
8147,0.846348
6266,0.786450
8390,0.194645
10376,0.269480
11698,0.494868
2204,0.761529
10274,0.118437
9065,0.211015
4144,0.661564
11269,0.793433
6745,0.763494
6369,0.510893
228,0.105068
9773,0.780238
5726,0.650036
1411,0.857925
11136,0.808830
7344,0.500452
11503,0.510058
6430,0.142130
984,0.902924
7767,0.625068
7798,0.870424
9738,0.862396
1030,0.379194
10156,0.827852
11316,0.776358
10402,0.213363
6373,0.357089
4219,0.828284
7092,0.337741
10998,0.889084
7409,0.106524
11231,0.777567
5161,0.458400
7015,0.119638
11687,0.124317
9231,0.513032
5246,0.754879
8905,0.462454
4940,0.730949
4579,0.655826
8669,0.853037
6542,0.936681
2523,0.963296
1342,0.583894
7158,0.895348
2726,0.765988
6475,0.802408
10220,0.986207
11479,0.781777
5292,0.864189
7726,0.880606
8067,0.674182
4911,0.956919
10416,0.543661
12027,0.211503
4203,0.826592
9996,0.926416
442,0.692661
9165,0.989191
8996,0.848759
2722,0.742104
6248,0.811975
2719,0.799347
8409,0.525278
9771,0.220007
7145,0.742010
2855,0.880174
8617,0.797824
11144,0.114123
4141,0.898565
5177,0.908018
1169,0.676311
8994,0.752215
8368,0.138401
518,0.542053
336,0.831942
7298,0.918942
276,0.975289
5872,0.219719
12327,0.683462
2563,0.965109
2745,0.978476
8365,0.877250
8713,0.924169
779,0.991299
2456,0.795887
519,0.357033
9860,0.477263
9821,0.766646
9863,0.700623
1891,0.184160
3502,0.781342
9353,0.803279
10650,0.482891
2872,0.651512
2578,0.274158
8890,0.239143
6349,0.405919
11331,0.783966
3172,0.491171
166,0.175464
5862,0.651929
5809,0.977375
7074,0.781145
10604,0.938786
5571,0.962943
9642,0.120900
9688,0.577125
9458,0.967353
7896,0.729150
3645,0.868646
3337,0.390727
3176,0.859946
5711,0.703543
2898,0.841622
5994,0.553438
12109,0.892733
1909,0.975277
10574,0.677316
8434,0.909935
140,0.623852
11777,0.592713
7181,0.955443
3565,0.203732
7133,0.836794
751,0.887580
5284,0.104553
8921,0.102335
8108,0.812089
9355,0.226388
2479,0.442948
11418,0.281601
5841,0.794295
11921,0.954442
4376,0.183764
2843,0.560909
8516,0.058290
2185,0.738733
8852,0.822848
5385,0.763419
10192,0.718860
5316,0.623020
12244,0.614824
11760,0.784867
4246,0.741948
11814,0.904192
3171,0.278324
7869,0.936774
7128,0.603639
12192,0.820107
6161,0.809985
10168,0.612571
2373,0.961057
76,0.624532
2376,0.816337
8548,0.237542
10575,0.089025
7146,0.811822
9474,0.527567
7628,0.371163
3222,0.859022
5470,0.767609
9501,0.797091
2669,0.157763
5869,0.655832
12062,0.819735
2441,0.660696
8677,0.857107
10103,0.479381
6856,0.915024
8476,0.951023
4726,0.777889
11497,0.888032
11638,0.151614
10674,0.132614
6840,0.706189
4132,0.094617
11338,0.653033
5816,0.117364
3225,0.100785
2918,0.715167
5120,0.648490
6131,0.832698
8468,0.801353
6238,0.264698
10506,0.057281
2201,0.610996
7073,0.806126
123,0.107979
9447,0.154008
4022,0.636864
12097,0.977086
9793,0.713705
1121,0.759322
8709,0.618096
418,0.977194
1032,0.552285
7677,0.834411
8042,0.408727
4411,0.925323
4480,0.466108
561,0.555144
4647,0.571103
5346,0.504120
2337,0.468150
3621,0.727196
8961,0.928082
3345,0.111328
11431,0.598802
4125,0.776007
2542,0.501329
12387,0.494422
4649,0.739152
9330,0.720804
280,0.827536
7026,0.728159
3863,0.240627
9914,0.777176
5792,0.752319
6565,0.146219
9866,0.785403
4673,0.901155
5865,0.528402
9974,0.278077
6331,0.796596
12012,0.957776
2495,0.863091
1772,0.883124
9185,0.570098
1858,0.279824
4530,0.820849
9060,0.825704
2812,0.791561
941,0.483521
3078,0.868008
10717,0.638756
10498,0.645692
8931,0.427151
10899,0.809258
3057,0.860826
7905,0.559066
3944,0.691835
9811,0.528076
2272,0.824625
3787,0.690054
3358,0.622443
7450,0.975953
6071,0.627402
7701,0.179119
9211,0.394970
9094,0.465659
3428,0.926300
8235,0.798458
12115,0.820459
4405,0.899269
133,0.360722
12218,0.319400
4374,0.580626
1624,0.363570
1554,0.973740
11495,0.820722
6620,0.778323
1506,0.837269
7193,0.807552
1784,0.913669
4952,0.955848
7002,0.719510
9607,0.875382
11247,0.795853
119,0.813317
2122,0.900706
756,0.804275
3323,0.963556
8612,0.840496
6743,0.603141
6445,0.828403
4240,0.087845
7254,0.803549
7746,0.421483
909,0.845490
1655,0.319566
3381,0.792195
3709,0.087191
3769,0.316363
5580,0.099799
11084,0.851233
174,0.629149
1327,0.406019
11802,0.525772
594,0.860655
4742,0.585408
6056,0.802956
9592,0.715127
3851,0.858385
7647,0.677972
10120,0.113536
10207,0.458072
535,0.259877
11589,0.504380
3205,0.401631
10122,0.122157
1873,0.821197
2940,0.596063
6805,0.829820
11816,0.849442
4865,0.829720
6628,0.854904
4304,0.881142
1477,0.487147
1544,0.837130
4280,0.090489
6020,0.889580
4528,0.887382
6787,0.151872
6343,0.912676
8723,0.093094
1035,0.558024
5673,0.322885
3720,0.761090
2438,0.915463
7116,0.534246
9890,0.811705
3112,0.803786
9540,0.119839
7005,0.143949
1324,0.137565
10876,0.875970
6693,0.528569
339,0.585258
11282,0.640372
7020,0.266533
10920,0.688961
3531,0.756401
8485,0.934800
9343,0.794415
3593,0.853138
9865,0.175499
3131,0.269443
3046,0.102590
8471,0.162026
2680,0.773241
9521,0.930127
193,0.501298
117,0.475097
10628,0.279671
9254,0.762990
2566,0.487363
4932,0.339290
10592,0.766649
4577,0.978509
6617,0.793641
9267,0.328039
3040,0.198718
1714,0.789868
4371,0.774290
1610,0.752783
3891,0.873293
7044,0.602145
5852,0.926593
9593,0.792279
718,0.880302
8943,0.670353
9324,0.232427
11115,0.776307
6209,0.723840
2689,0.743849
9031,0.817978
3264,0.703543
10853,0.983874
856,0.776257
114,0.857388
6532,0.870827
6929,0.928571
4294,0.430240
7276,0.818613
6969,0.103445
5756,0.516166
712,0.926675
3771,0.756910
4327,0.956587
2978,0.229443
5980,0.625311
6014,0.368331
7923,0.763846
10252,0.830037
8032,0.767096
4469,0.602402
4770,0.115732
6418,0.590252
331,0.533629
580,0.720774
9577,0.794479
10197,0.883214
7445,0.825653
2468,0.956856
7101,0.783170
4445,0.123149
7151,0.838821
10298,0.815731
11337,0.902675
4554,0.953344
10129,0.557264
2846,0.647555
11162,0.385779
7948,0.534551
3062,0.836146
1731,0.645572
10510,0.540454
12457,0.092881
1511,0.625206
12181,0.650283
4791,0.799133
9632,0.113490
11506,0.888486
11274,0.980808
5103,0.733563
9519,0.370888
5977,0.104362
1623,0.819147
9781,0.095219
5315,0.845715
11715,0.635199
7075,0.837536
1024,0.888686
3277,0.949328
6912,0.802909
4643,0.934536
12390,0.791124
9817,0.855572
6806,0.980037
11016,0.758417
11196,0.184483
1530,0.880699
10091,0.376274
8490,0.575577
2063,0.862562
9405,0.355638
11743,0.489603
10499,0.777661
2587,0.368004
9979,0.677848
6877,0.818785
11917,0.754547
1742,0.882678
659,0.797561
4533,0.113200
609,0.348837
9562,0.124207
5838,0.505031
530,0.125101
7707,0.465326
4705,0.551300
5662,0.532508
7198,0.768210
11953,0.959177
6731,0.081871
6717,0.158794
5948,0.741514
746,0.916146
11901,0.802697
1223,0.807090
1183,0.098593
1346,0.804282
11471,0.789213
12389,0.288873
11812,0.600187
7314,0.748688
7256,0.892413
2239,0.406462
2725,0.451811
4637,0.831461
9341,0.590496
8277,0.297178
7694,0.834448
5782,0.713920
2375,0.888888
1951,0.470016
11672,0.699523
10353,0.706515
5550,0.326045
9905,0.840223
7389,0.740707
11512,0.849541
5860,0.968379
5049,0.371160
11304,0.169496
394,0.950210
2455,0.571636
6300,0.474116
6053,0.179532
8534,0.922992
1985,0.876396
1799,0.598788
11630,0.488801
10936,0.914843
822,0.878507
11203,0.797330
3754,0.937741
11419,0.990898
8115,0.217487
8954,0.880486
7400,0.838051
2899,0.766275
3173,0.228579
4800,0.874305
6800,0.603451
11215,0.221300
6804,0.764937
8639,0.110226
6975,0.072619
6156,0.792998
3425,0.949499
1935,0.876900
7935,0.388029
2159,0.884049
3785,0.908816
3287,0.706689
6556,0.777196
9290,0.911180
8192,0.527209
980,0.476904
10186,0.865237
9560,0.768984
2637,0.776533
9429,0.879379
2115,0.850396
5227,0.106124
8109,0.253821
7435,0.802192
9051,0.851906
7867,0.588648
4799,0.967158
9989,0.615571
1290,0.706376
3188,0.737790
2257,0.924945
283,0.748683
9651,0.944189
7709,0.811367
3963,0.700277
5398,0.756430
9075,0.565419
640,0.276255
6283,0.856097
8797,0.862635
11724,0.773237
5031,0.757737
7864,0.777922
12149,0.991179
1288,0.692513
11113,0.519444
11295,0.292746
5056,0.753432
9825,0.454091
23,0.771095
9887,0.910576
4570,0.784586
8321,0.975056
9113,0.107813
10434,0.877305
2628,0.861397
1977,0.855440
181,0.972862
7737,0.782603
4362,0.933920
5294,0.426219
238,0.221479
8475,0.367481
906,0.821900
2914,0.590375
4720,0.848747
10425,0.803850
11959,0.163382
11190,0.116363
7465,0.819504
1878,0.788486
2157,0.783337
10087,0.827352
7826,0.961414
11100,0.556035
6019,0.868798
6956,0.794437
7803,0.762561
971,0.738048
6281,0.756887
10489,0.809540
7119,0.802701
8319,0.897953
4013,0.677393
12309,0.775665
11798,0.328853
1047,0.251377
3271,0.608177
10268,0.716729
12050,0.118437
7014,0.489084
473,0.868868
1629,0.883678
4171,0.808863
5472,0.669642
1900,0.294081
8711,0.090364
5779,0.788024
1812,0.870277
8707,0.898975
12368,0.107336
9266,0.808182
10778,0.748030
9081,0.771918
267,0.224250
11918,0.736421
1640,0.915435
1087,0.599284
10645,0.969711
3767,0.614709
927,0.094706
3982,0.668690
9420,0.777081
7163,0.600443
10617,0.641819
9897,0.593945
1598,0.403724
10170,0.499595
11858,0.285887
269,0.831004
5168,0.264750
972,0.704816
6573,0.909872
648,0.473492
12483,0.124125
10299,0.815710
2140,0.434301
3513,0.638291
3400,0.364017
8417,0.792532
3985,0.945617
10010,0.968494
2620,0.168707
8945,0.885604
204,0.727740
9578,0.125741
6485,0.873794
10705,0.831384
10094,0.938498
4774,0.700968
7883,0.088215
7172,0.799336
5998,0.590860
1947,0.877186
10351,0.416514
4819,0.577928
10023,0.886710
7872,0.905920
10195,0.808040
8191,0.722032
6867,0.868426
8149,0.184695
10922,0.732271
930,0.964479
10066,0.755789
983,0.881736
6862,0.858003
6009,0.185552
10471,0.633510
7558,0.958193
6585,0.651667
5462,0.570271
8087,0.750776
8771,0.852505
277,0.971264
8480,0.236557
263,0.240759
4959,0.985938
5906,0.532269
1945,0.889420
8361,0.368309
3390,0.286479
10398,0.127950
6207,0.803516
4170,0.617588
8393,0.366487
7274,0.740401
11197,0.673795
815,0.953354
10300,0.937640
6377,0.853710
2367,0.742152
1005,0.149172
12029,0.581165
2316,0.880051
2312,0.610739
2317,0.340230
7740,0.152094
12231,0.101220
1668,0.848437
2287,0.302475
3755,0.340881
8672,0.874531
11242,0.881582
12112,0.856220
437,0.589625
1674,0.816538
576,0.573913
8685,0.133069
6813,0.654990
2776,0.110141
5577,0.805164
9525,0.613335
11315,0.650780
10821,0.957336
4606,0.794461
6095,0.854535
3630,0.842530
7258,0.741173
7816,0.771122
7091,0.686247
290,0.164235
4166,0.872842
5350,0.939617
8824,0.808562
3777,0.456366
2576,0.384578
10135,0.916217
705,0.814296
3772,0.813040
7756,0.814597
12477,0.963506
1037,0.187638
4298,0.823123
6059,0.122131
6734,0.844498
811,0.751355
1497,0.442522
1482,0.394672
10283,0.498375
1331,0.869009
6032,0.378218
1044,0.552061
9270,0.178620
12384,0.598460
5727,0.348519
2589,0.588724
7617,0.347400
9563,0.928012
695,0.892928
11329,0.980209
4186,0.903148
6434,0.592447
6167,0.597069
10732,0.835401
9628,0.831497
4534,0.408959
9234,0.500526
8245,0.531454
2344,0.964172
2105,0.817996
5277,0.784859
2844,0.591335
6580,0.828039
6941,0.724925
9757,0.449105
2381,0.958311
633,0.916680
11761,0.893868
10835,0.287655
6554,0.818143
1109,0.765178
12429,0.694377
4490,0.801504
7650,0.155551
2687,0.326629
1682,0.872302
3039,0.852718
9181,0.784289
12464,0.820384
9102,0.807890
10047,0.892746
12091,0.679941
7326,0.834105
10276,0.873123
324,0.434006
8505,0.782052
3728,0.490747
11652,0.709356
9224,0.945008
1310,0.556165
3804,0.844909
8929,0.070973
3896,0.775254
6461,0.784652
10839,0.481119
4173,0.859489
8805,0.222514
10036,0.967587
11384,0.450533
1306,0.923337
11773,0.550309
12019,0.459152
5927,0.740756
862,0.834992
7010,0.839921
5489,0.575958
12395,0.363014
11,0.106026
5503,0.792377
5167,0.114155
2596,0.170830
4078,0.931998
9465,0.658193
2513,0.105162
9653,0.113587
2066,0.471818
6624,0.564194
4547,0.855851
1604,0.109316
2913,0.811978
208,0.390728
12307,0.783581
6833,0.629614
4573,0.851259
4461,0.520774
541,0.730645
17,0.650648
10058,0.896531
4457,0.931569
4106,0.702060
8377,0.118437
10101,0.967793
10002,0.110667
2097,0.414350
10723,0.820388
12146,0.822189
7338,0.570703
3216,0.535685
11914,0.418427
12277,0.938288
11031,0.113674
6363,0.832180
11735,0.777165
3246,0.665260
11341,0.554349
5935,0.841418
7231,0.969622
10113,0.963221
159,0.388611
7583,0.604369
1338,0.767155
4251,0.813085
4236,0.936735
2136,0.197310
8473,0.816922
5378,0.764837
11769,0.642348
9030,0.890852
7423,0.838562
4861,0.902310
893,0.953235
10309,0.658209
10483,0.276041
7021,0.754926
8328,0.120370
12416,0.174970
7071,0.083951
4479,0.817634
10044,0.132485
2004,0.787068
6375,0.608734
6039,0.871197
3320,0.105359
8603,0.588574
8633,0.831365
11741,0.781271
9013,0.806686
7330,0.720366
1202,0.785240
11710,0.808740
451,0.667629
10493,0.957716
8991,0.844867
942,0.466604
10812,0.819524
7668,0.922848
10062,0.681731
1551,0.179372
7025,0.898120
2331,0.098990
11011,0.826532
6442,0.913141
10861,0.665078
4906,0.293271
6561,0.511078
6729,0.930615
5126,0.672570
10038,0.828872
4858,0.994113
7053,0.442157
3822,0.285320
9384,0.733936
1681,0.082915
11793,0.796791
2604,0.783571
1101,0.173538
12433,0.751924
2790,0.626447
220,0.813926
9188,0.764355
12328,0.829161
6296,0.151317
11214,0.588287
6665,0.960708
6168,0.099826
10172,0.762000
6412,0.296048
7487,0.443944
9255,0.885142
559,0.981953
6067,0.791259
9930,0.914013
5970,0.653331
4309,0.606267
3627,0.529107
3832,0.308262
5032,0.877672
12269,0.562732
10290,0.652356
12237,0.706049
2530,0.541141
11720,0.933910
5867,0.101258
6903,0.804161
7813,0.682499
11571,0.721829
1245,0.817105
1133,0.126076
840,0.706767
4431,0.798761
12294,0.835491
6297,0.078369
1560,0.747228
12253,0.554736
5828,0.873960
4408,0.850397
9495,0.550493
10885,0.711196
10754,0.765712
41,0.833151
6267,0.119279
2540,0.845223
2623,0.181086
11968,0.105522
1541,0.850483
381,0.719950
4004,0.238534
2109,0.980095
6814,0.519869
6971,0.612217
7891,0.128037
466,0.944417
5655,0.857562
6523,0.801293
10085,0.940180
12298,0.408280
3424,0.460355
5373,0.129763
3579,0.898473
6504,0.764395
10423,0.224250
12460,0.288201
11143,0.856564
8313,0.810036
8892,0.840674
361,0.142401
11702,0.534340
2864,0.976080
3270,0.864573
4961,0.268487
11641,0.266114
6263,0.343807
3865,0.782947
10411,0.670240
11436,0.865228
910,0.114998
9117,0.847546
10076,0.771250
3605,0.437725
3574,0.621312
7857,0.548666
3230,0.466510
11591,0.481250
7673,0.564606
9100,0.118276
1367,0.746236
11899,0.172765
8679,0.489698
10301,0.491745
5004,0.351004
7468,0.866098
3984,0.090341
4258,0.859841
9251,0.336383
10687,0.103504
7459,0.772288
11567,0.938737
8553,0.458219
4339,0.769000
6670,0.966794
6153,0.097368
6190,0.134209
4439,0.883895
10867,0.331402
1516,0.892475
10149,0.432402
10647,0.817223
7626,0.754234
2503,0.802132
6868,0.820568
9871,0.473928
4971,0.911705
5693,0.932026
10959,0.932743
7774,0.841038
5274,0.752787
1790,0.125897
10596,0.860361
9786,0.786540
1769,0.795931
4325,0.873185
10578,0.736434
11343,0.857834
4137,0.607182
494,0.376823
4798,0.747089
678,0.418676
3518,0.846145
7311,0.740507
10810,0.748032
11171,0.402381
4718,0.827215
7944,0.714336
9594,0.828919
12364,0.760895
991,0.466446
6910,0.443416
11552,0.815869
10990,0.931813
395,0.830394
1755,0.713946
105,0.665614
6634,0.524294
10306,0.894975
6659,0.856591
11646,0.881309
2679,0.794351
8706,0.090094
2856,0.804780
1374,0.551356
11448,0.550815
445,0.419940
9610,0.736380
9656,0.705336
11281,0.769052
2172,0.741353
1733,0.920422
4070,0.126552
4892,0.769346
6588,0.660020
9408,0.614166
8007,0.179470
7918,0.109588
1240,0.113942
10731,0.633590
7873,0.271346
375,0.545272
12103,0.828709
10356,0.338073
859,0.132510
1855,0.572122
1648,0.936018
7267,0.628066
8657,0.463953
6639,0.087337
10726,0.834823
10795,0.839838
237,0.152715
4941,0.435252
1577,0.972137
505,0.270032
12343,0.514505
8399,0.962405
6669,0.464826
406,0.812170
2663,0.796089
11749,0.961438
5846,0.119902
3831,0.767549
5102,0.420905
4195,0.742590
9335,0.921261
3869,0.151835
10472,0.123653
1776,0.980782
4301,0.588710
2153,0.663143
7364,0.904443
5666,0.813549
2183,0.950928
2579,0.795062
14,0.725092
1712,0.583411
12092,0.968346
11387,0.853948
9212,0.831078
4928,0.655308
10962,0.450003
12304,0.965135
8247,0.348545
9183,0.859999
10996,0.927899
7127,0.831734
5627,0.316225
3232,0.145744
11217,0.578698
11821,0.897719
4305,0.910263
3745,0.442076
1426,0.250748
10770,0.795551
11413,0.902130
7056,0.267197
10093,0.360271
7262,0.658662
1936,0.814209
3501,0.634666
11336,0.230702
5701,0.848660
1226,0.765749
5485,0.887456
8644,0.957681
1728,0.441145
6724,0.417647
4802,0.826154
7066,0.842937
10196,0.653946
9311,0.273998
1737,0.893682
11504,0.373920
11871,0.835041
2639,0.165162
8041,0.559725
4040,0.995117
3712,0.304651
5211,0.144020
7419,0.115920
11766,0.087531
6406,0.212730
8403,0.741008
11226,0.430902
11195,0.619107
11227,0.763900
7514,0.805852
2494,0.978322
8583,0.821526
2095,0.468831
12367,0.433674
7572,0.921654
5078,0.874332
9600,0.890106
7446,0.840662
4831,0.425066
4011,0.831235
1857,0.790119
9104,0.977975
8545,0.993549
9289,0.863258
8132,0.842318
1926,0.879292
296,0.854421
8899,0.237948
8323,0.529617
3467,0.981748
10997,0.112256
8440,0.861508
10621,0.096838
5540,0.128294
8883,0.798224
5636,0.701696
8314,0.220293
11621,0.100070
10317,0.984043
3448,0.076421
1653,0.956899
2080,0.734431
7237,0.890106
10537,0.373217
1939,0.884352
410,0.342666
5448,0.846616
10032,0.612593
8291,0.298980
1885,0.688754
3951,0.248964
4706,0.876915
1679,0.146021
3138,0.821170
6913,0.512216
6539,0.911227
5875,0.745751
841,0.087511
9334,0.918459
728,0.412416
11790,0.885779
995,0.698183
1154,0.884036
2054,0.776306
10626,0.808778
4624,0.665416
12010,0.637868
55,0.463525
461,0.736278
10606,0.845146
11468,0.548362
1548,0.081125
2761,0.764345
6299,0.120527
1138,0.893380
3836,0.264330
8909,0.108746
7967,0.791408
11895,0.961828
7622,0.980448
2273,0.584060
8895,0.735831
8817,0.926175
2237,0.839202
1603,0.741306
5881,0.846119
90,0.823998
6237,0.292891
6068,0.850452
5746,0.220635
1789,0.865487
3007,0.867726
11667,0.688000
3031,0.810090
11032,0.363030
10877,0.603438
9361,0.741627
11313,0.822266
8034,0.517925
8126,0.408084
4699,0.903134
11661,0.772801
5123,0.921242
9999,0.536279
379,0.856865
3634,0.806289
11938,0.857165
8133,0.812110
11719,0.619666
12168,0.711039
11670,0.970895
12162,0.823181
10688,0.640690
10450,0.394017
1204,0.480904
10004,0.341689
1065,0.809407
1219,0.883416
11188,0.568336
4196,0.777106
4311,0.901235
7598,0.591104
3412,0.525290
4977,0.488285
3675,0.937424
6860,0.386490
11648,0.975597
3159,0.727690
11622,0.067536
5338,0.127810
11371,0.160646
4535,0.367108
11461,0.601854
8205,0.747645
10925,0.827978
9135,0.853042
11071,0.950384
5569,0.730884
1244,0.195303
5094,0.605823
131,0.980810
3359,0.688374
5632,0.844202
4369,0.719525
816,0.784014
5229,0.354798
11272,0.877672
8542,0.869480
9005,0.611960
1095,0.777446
1641,0.650766
775,0.869881
6988,0.775482
1991,0.909783
2401,0.309990
4167,0.545626
8524,0.833400
7624,0.781886
12213,0.303340
9782,0.694245
271,0.874913
11102,0.087783
7489,0.798881
10994,0.628484
4084,0.097754
7168,0.740784
7986,0.490211
6265,0.811400
32,0.218018
7398,0.779139
4205,0.789351
2476,0.977616
5644,0.892731
7565,0.104756
6249,0.177132
2907,0.717684
2150,0.085137
10421,0.672041
1001,0.351223
11014,0.132750
3925,0.239386
4172,0.748651
8163,0.545595
6921,0.782225
9506,0.705896
9454,0.796970
1644,0.780596
12396,0.803291
1443,0.324822
1961,0.724261
6688,0.865264
3055,0.756109
10551,0.852002
4249,0.799466
8415,0.909754
3643,0.089943
2087,0.761697
4776,0.736629
3111,0.552009
10960,0.772784
9631,0.282751
880,0.130120
1767,0.671609
4446,0.812500
8280,0.718787
9807,0.848210
12333,0.692652
7712,0.330760
5059,0.596449
10490,0.863072
3365,0.708720
6851,0.795268
2013,0.411011
7906,0.102546
4626,0.979491
4337,0.115571
4109,0.938163
5006,0.560231
1594,0.572395
3639,0.389793
1721,0.833054
1026,0.137461
7548,0.939568
7808,0.712046
10974,0.804490
6484,0.399928
2064,0.713009
12035,0.872935
4605,0.112859
9568,0.987718
3858,0.912952
5258,0.326309
4909,0.785581
2106,0.776430
8729,0.780271
5326,0.467136
6881,0.739011
